Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
cartetitolari.mps.it.id1998172.xyz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
cartetitolari.mps.it.id1998172.xyz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,1,0,0,1
oruhr.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
buyguy.gb.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
buyguy.gb.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
sastaservices.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
entraegypt.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,1
ukcare.in,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
ukcare.in,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
castelooleos.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
novabio.co,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
yhamkaail.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
938388f6f32773886.temporary.link,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,1,3,0,0,0,2,0,1
cancelpayment.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
orange.fr-assurance.ga,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,1,1,1,1
messageriie06.webnode.pt,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
mobilefinanceiro.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
ugaflix.com,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,1
rinardolo2.temp.swtest.ru,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,1,0,1,1
ugaflix.com,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,1
perfectimpactgolf.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1
cprodmasx.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
info-ee.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
agikurier.org,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
hm-onlineapplication.ga,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
hipolink.me,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
purbeckgigguide.co.uk,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,5,1
perfectimpactgolf.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1
fb-recovery-10000076920-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076914-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076926-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076921-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076925-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
ofertasdamagalupravoce.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
fb-recovery-10000076924-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076923-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
fb-recovery-10000076922-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
mmagaluofertashj.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,1
sempreaberto.com.br,0,0,0,4,0,0,0,0,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1
atenegocios.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,5,0,0,0,1,0,1
izzylogz.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,0,0,0,1
pinnerx.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
pinnerx.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
onedrivecloud.dns-cloud.net,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1,3,0,0,1,1,3,1
nextgenerationoceans.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1
hamsamauri.temp.swtest.ru,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,1,0,1,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
kebepxinh.vn,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
c1770209.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
c1770209.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
e-grupobancolombia.com.co,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,0,3,1,1
marufulislam.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,0,3,1
marufulislam.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
espaceclientv1.fr,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
ad69e733ebae8d264bccaa38d68830e8.webredirect.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,1,1
novabio.co,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,1,0,3,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1
nectaribate.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,1,0,3,1
worldfreestuff.icu,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,2,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
saadhagaparavaigal.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,1,0,3,1
chikh-ali.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
sbe2group.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,1,0,3,1
edmonds-engineering.is-a-designer.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
edmonds-engineering.is-a-designer.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,3,0,1
spidernetworkict.com,0,0,1,4,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
purifiedamericanroyals.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
purifiedamericanroyals.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
slpops-statement.work,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
chikh-ali.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
chikh-ali.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,11,1
sknaquatech.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
swos2017.org,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
c1781279.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
whenjessgrowsup.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
whenjessgrowsup.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
login-microsoft0nline-com098sexureelogi939.us-south.cf.appdomain.cloud,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,3,0,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
entraegypt.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
c1511482.ferozo.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,0,1,1
argag.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,2,7,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,1
equalchances.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
equalchances.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
boanetbank.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
boanetbank.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
oilsmarketingmastery.xyz,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
creativechigz.co.zw,0,1,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1
medienschmiede-sander.de,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
mail.speedy.com.pk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,0,1,0,1
castelooleos.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
mail.speedy.com.pk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,2,1,6,1
mail.speedy.com.pk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,1,0,1
pyramidifms.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
saldao-casasbahia-mesdasmaes.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,3,1,0,1,2,1,1
worldfreestuff.icu,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,7,0,7,0,1,0,1
link.do,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
my3.uk-auth-c37.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
insumoscortinasroller.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
file.docapps.dns-cloud.net,0,1,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1,5,0,0,1,1,1,1
w2mgqyeeato6a7.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,0,0,0,1
pague-online-agora.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,11,2,1
atendimento-sac-pg.joomla.com,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
wwsessigaydewsbayisapidllsigninrjdyedudhufebadesgninebdeusebade.aba.vg,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,0,1,5,2,1
trovainfluencer.com,0,1,1,7,1,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,1,2,2,1
trovainfluencer.com,0,0,1,8,1,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,3,2,3,1
sit4all.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
wefd1.hyperphp.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1
ytu56fgcv-nice-ardvark.mybluemix.net,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,4,0,1
babyhomemade.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
hnd.mx,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
informazioni.cloudaccess.host,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
attyf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
wiaaqueetopmesmo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
indevconsultancy.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
kozeystreet.buzz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
kozeystreet.buzz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
youwebbpmsolutions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
playarprint.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,1
caixa.gov.informativo.cx,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,0,1,5,2,1
paullemmerick.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,1,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,3,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,3,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
atendimento-sac-pg.joomla.com,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,0,1,0,1
tr.im,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
ai.woogo.net,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
sbe2group.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,1
abstracted-repeated-brian.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,2,0,0,0,2,0,1
t27school.ru,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1
chikh-ali.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1,3,1,0,0,2,0,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,11,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,11,1
sastaservices.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
mrhydra.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1,4,0,0,1,2,1,1
playarprint.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,0,1
peypalhannah.000webhostapp.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,1
ad69e733ebae8d264bccaa38d68830e8.webredirect.org,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
atendimento-sac-pg.joomla.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
atendimento-sac-pg.joomla.com,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
infomaniak.com.login.management.fernemillen.com,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,1,0,1,1
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,1,0,0,1
cartetitolari.mps.it.id1998199.xyz,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
mackinn.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
hellerkil.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
link.do,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
vodaverify.online,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
t.hotmarketstudio.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
assicurazione-online.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,0,1,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,7,0,1,0,1
hl7.org.ar,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
succesmantra.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
bitoex-claimextrabonuses.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
wildernesssafariss.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
recordingcardvirement.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
testq1w2e3r4.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
bitoex-bonuses-btc.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,2,0,1
login-blockchain-com.live,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,0,2,0,1
elonbtc.online,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
spacexbtc.org,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,2,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,2,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1,4,0,0,1,2,1,1
duniafan.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1
recover-paypal.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
arks.ganeshasolutionz.in,0,0,1,6,1,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,1,0,1
vitalsource.info,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
vitalsource.info,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
vitalsource.info,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,3,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
chikh-ali.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,2,0,1
hindikavikssoni.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,3,1
thelogodept.com,0,0,1,7,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,1,0,1
hstsshj.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
aottoim.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,1,2,3,1
myrnd.info,0,1,1,8,0,0,0,0,0,1,1,1,1,1,1,1,1,7,1,0,1,1,1,1
paullemmerick.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,1,1,3,1
izishop.info,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
izishop.info,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
opticasotojoyeria.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
opticasotojoyeria.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
atendimento-sac-pg.joomla.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
help.mac-us-111.live,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
atendimento-pg-series.joomla.com,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
atendimento-sac-pg.joomla.com,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,2,0,1
mrhydra.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
facebookfriends.robertholiveira.com.br,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,0,0,0,0,1
12stepcds.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
12stepcds.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
mobilepresentepravoce.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
mobilepresentepravoce.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
itclas30horas-personalite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
sastaservices.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,1
communityreview.info,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,5,1,0,0,0,1,1
sempreaberto.com.br,0,0,0,4,0,0,0,0,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1
brainyboardgames.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
peruanatravel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
nowskins.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
ddt.yaguo.ru,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1
chikh-ali.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
