Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,0
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,0
rakuten.co.jp.wshtkh.ph,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,0
amieueeraes.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,3,0,0
kurskin.be:443,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,7,0,0
kurskin.be,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,9,0,0
ltaucard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,3,0,0,0,7,0,0
kurskin.be,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,1,1,0,1
cox.com,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,4,0,5,1,1,1,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
cox.com,0,0,1,3,0,0,1,0,0,1,1,0,0,0,1,0,1,2,0,0,1,0,1,0
u718633rwt.ha004.t.justns.ru,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1
dantri.com.vn,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,10,0,0
xn--fhrerscheinmpuhaben-59b.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,0,0,5,0,1
dantri.com.vn,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,10,0,0
u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,1
dantri.com.vn,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,10,0,0
portraitomar.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
dantri.com.vn,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,10,0,0
martazancanaro.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
online-microsofts.dns.navy,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,11,0,0
microsoft-adminer.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
microsft-suppoting.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
live-microsoft.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
equinnoschcap.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
denser-recognition.000webhostapp.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
buildevolution.online,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,2,0,1
deadspin.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
buildevolution.online,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,0,0,2,0,1
deadspin.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,10,0,0
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,1,1,1,1,1,8,0,0,0,1,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,6,0,0
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,1,1,1,1,1,8,0,0,0,1,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,6,0,0
toaletaeco.ro,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,6,0,0
toaletaeco.ro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
toaletaeco.ro,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
toaletaeco.ro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
toaletaeco.ro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
toaletaeco.ro,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,7,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
toaletaeco.ro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
lsgelectrical.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,3,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
printerparts.co.ke,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
bcaffe.ro,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,5,0,0
joinbokep.xnxx.ga,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,6,0,0
whatsapp-grub.hols92.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,6,0,0
entire-master.000webhostapp.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,2,1,2,1,0
hijamanor.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,10,0,0
hijamanor.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,11,0,0
alphabetic-custody.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,1,2,5,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,11,0,0
doonglobalschool.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,4,0,0,0,0,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,8,0,0
marhenoschcap.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,8,0,0
indochina-art.ro,0,1,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,1,1,1,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
onedrivecloud.dnsabr.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
onedrivecloud.dnsabr.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
paypal.account.com.cuteideas.gr,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,1,1
diply.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
paypal.account.com.cuteideas.gr,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,1,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
financedeyc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
financedeyc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,6,0,0
martazancanaro.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
wizmozinteractive.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,8,0,0
wizmozinteractive.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
diply.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
ushouldhave.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,7,0,0
ushouldhave.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,9,0,0
acct-premierhomehealthcare-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
diply.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,5,0,0
acct-premierhomehealthcare-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
distractify.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,7,0,0
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
distractify.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,9,0,0
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
distractify.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,10,0,0
acct-piedmontcancerinstitute-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
duckduckgo.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,1,1,7,0
acct-piedmontcancerinstitute-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
eenadu.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,1,0
acct-frederickcountymd-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
eenadu.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,1,0
acct-frederickcountymd-inv.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
eenadu.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,1,0
acct-premierhomehealthcare-inv.org,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
eenadu.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,1,0
acct-premierhomehealthcare-inv.org,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
eenadu.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,1,1,1,0
saudeproturb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
elevenia.co.id,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0
pmm.ac.in,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,6,1,0,1,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,4,0,0
pmm.ac.in,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
saudeproturb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
gulfishop.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,0,0,0,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
gulfishop.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,0,0,0,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
hitekscaffolding.co.uk,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,9,0,0
hitekscaffolding.co.uk,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
foxlap.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,2,3,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
foxlap.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
jcarmoeventos.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
thechristianreferralnetwork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
thechristianreferralnetwork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
acct-scsouthmountain-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
acct-scsouthmountain-inv.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
portraitomar.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,4,0,0
meliansoftware.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,6,0,0
acct-scsouthmountain-inv.me,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,7,0,0
acct-scsouthmountain-inv.me,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,5,0,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
elitedaily.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,5,0,0,1,1,1,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
venturegroupit.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
alibaba.com.spatialsys.com.ru,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,1,0,3,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
rubbly-diagram.000webhostapp.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
recover.tym.tw,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,0,3,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
recover.tym.tw,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,1,0,3,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
microsoft-outlook.dynv6.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,10,0,0
microsoft-outlook.dynv6.net,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,9,0,0
sys-xfinitysupport0-28.000webhostapp.com,0,0,1,8,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,3,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
camadanyapimalzemeleri.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
whatsappjoingrup.zyns.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
whatsappjoingrup.zyns.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,10,0,0
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
3965207478e6a58f7c87af5d49a0c165.webredirect.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,1,2,1
emgn.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,7,0,0
3965207478e6a58f7c87af5d49a0c165.webredirect.org,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
emgn.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,8,0,0
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
emgn.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,11,0,0
unescoghana.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,10,0,0
unescoghana.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,13,0,0
faceb0ok-securitty-dept.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,12,0,0
paypalverifycentral.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1
emgn.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,12,0,0
paypalverifycentral.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,9,0,0
microsft-suppoting.dns.army,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,10,0,0
lowmanids.buzz,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,5,0,0
lowmanids.buzz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,1,1,3,1
esporte.uol.com.br,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,1,1,3,0,0,0,4,0,0
denser-recognition.000webhostapp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0,0,0,1,0,1
esporte.uol.com.br,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,1,4,0,0,0,2,0,0
denser-recognition.000webhostapp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,5,0,0,1,4,0,1
europa.eu,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,0
denser-recognition.000webhostapp.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
groupwhatsapp-bokep.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
pegionshamza.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
groupwhatsapp-bokep.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,0,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,0,0,1,0,0
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
touchgoldracing.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,3,1,0,0,0,0,1
